"url","type"
"http://9779.info/%E4%BC%98%E7%A7%80%E5%8D%A1%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"e-perpus.sidoarjokab.go.id","phishing"
"http://bjpgqsc.com/jypt/class/?0.html&page=2&showtj=&showhot=&key=","malware"
"turcotteconstruction.com","phishing"
"http://media.zumvu.com/2013/blog-cover-photos/20131127-4-1385572438-161-1385572352.jpg","malware"
"blog247.ro","phishing"
"http://ru.pokerstrategy.com/media/tellafriend/ru/Homepage/00-x-1-ps-7ZBxPO.gif?referrer=maripuska","malware"
"http://pastehtml.com/view/b86mykfrr.html","phishing"
"http://www.wu8188.com/cl/?module=System&method=LiveTop&args=livehall","malware"
"aountlimited.ga","phishing"
"site2.criaderoeleclipse.co","phishing"
"newgr8gear.com","phishing"
"condominiumprofessionals.info","phishing"
"adalyaosgb.com","phishing"
"http://thumb.webps.cn/i1/img/4/TB1D195GVXXXXX0XpXXXXXXXXXX_%21%210-item_pic.jpg_200x200.jpg","malware"
"amulrefrigeration.com","phishing"
"verified.capitalone.com.login.mad105.mccdgm.net","phishing"
"jamescsc3.000webhostapp.com","phishing"
"qnbfinansbanki.com","phishing"
"http://schertzauto.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.6.0&ver=4.2.2","malware"
"myetherwalletverification.signmsg.work","phishing"
"nexengg.com","phishing"
"snos24.ru","phishing"
"http://www.redirectalink.com/blog/wp-content/plugins/Official%20Apple%20Store%20Assistance/f23a3631154ea0479eecdb269eb88a97/","phishing"
"rosariaproducciones.com","phishing"
"paypalcom88gibinebscrcmdhomegeneraldispatch0db1f3842.voldrotan.com","phishing"
"http://www.atthetopproperties.com/wp-includes/limit/dwgdoc","malware"
"facebook.activation.inactive-scure.com","phishing"
"http://www.thenathanbaker.com/thenathanbaker.com/contact/rw_common/themes/simple/styles.css","malware"
"http://www.3344mt.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32","malware"
"http://www.sz-leteng.com/images/?ref=cxgywstus.battle.net/d3/en/index","phishing"
"mtalk2.mannishtalk.com","phishing"
"connor-associates.com","phishing"
"http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%88%9B%E6%84%8F/","malware"
"http://fpdownload2.macromedia.com/pub/shockwave/cabs/flash/swflash.cab","malware"
"http://chat-by-orkut3.blogspot.co.uk/","phishing"
"http://www.diamondfinancemongolia.com/wp-content/themes/twentythirteen/fonts/pulign/aec8c0ea59599ea77e8359ab21efea17/en_US/i/scr/pulign/bafb0263cf393ebb5de380cfdae4d64b/Confirm.php","phishing"
"meuapp-30horas.com.br","phishing"
"http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css","malware"
"smpn2blado.sch.id","phishing"
"himalaya-super-salzlampen.de","phishing"
"http://www.redirectalink.com/blog/wp-content/plugins/Official%20Apple%20Store%20Assistance/a2c54843ec26695012cd80a31256db38/","phishing"
"keciorenkoltukyikama.net","malware"
"http://9779.info/%E4%B8%AD%E5%AD%A6%E7%94%9F%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/","malware"
"http://wxztjz.com/e/public/onclick?enews=donews&classid=65&id=123","malware"
"http://redigitando2012.com/Citi2012../","phishing"
"steamcommunitly.site88.net","phishing"
"acppromotions.ca","phishing"
"vecinoonline.webcindario.com","phishing"
"http://www.atthetopproperties.com/wp-includes/hod/dwgdoc/","phishing"
"anna.vandersteen-budel.nl","phishing"
"veiligwerkendomgeving.nl","phishing"
"inc-support.ml","phishing"
"ceptetebkampanyaonay.com","phishing"
"http://2301patricia.home.comcast.net/~2301patricia/","phishing"
"therawfoodwoman.com","phishing"
"aloafuel.com","phishing"
"owona.net","phishing"
"glennbarclay.gq","phishing"
"http://hotlinegsm.com/products/mobile-and-tablet/motorola-atrix-2-detail","malware"
"www.impm.upel.edu.ve/Imagenes/impm.bin","malware"
"larosashop.bid","phishing"
"cfmps-impts-aj.com","phishing"
"http://lovettz.com/large-decorative-wall-clocks-for-sale/large-decorative-wall-clocks-black/","malware"
"theratepayersdefensefund.com","phishing"
"emiliosalazar.org","phishing"
"http://www.viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?UsingSSL=&amp;bshowgif=&amp;cmd=SignIn&amp;co_partnerId=2&amp;errmsg=&amp;i1=&amp;pUserId=&amp;pa1=&amp;pa2=&amp;pageType=&amp;pp=&amp;ru=&amp;runame=%5C&amp;siteid=0","phishing"
"bireyselsube-iade.com","phishing"
"http://paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr/update/secure/672bfcaa73dbfe28bff5bc77604084fa/4a1bd3b5bace2de18575661d0c3842c4/","phishing"
"verificacion-seguridads.com","phishing"
"cdicasup.beget.tech","phishing"
"http://9779.info/%E8%8A%B1%E6%9C%B5%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB/","malware"
"http://en.qqus.asia/login/en/index.htm","phishing"
"http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/","malware"
"qyingqapp.com","phishing"
"http://www.naylorantiques.com/patrimonio/assistencia-dia-noite/54","phishing"
"http://www.118bm.com/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fbmtlzkhus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3","phishing"
"genealogia.ga","phishing"
"inurbane-poisons.000webhostapp.com","phishing"
"http://pastehtml.com/view/bc4xrw7ye.html","phishing"
"yuishin-kan.com","phishing"
"trada247.net","phishing"
"http://wangqiao365.com/e/wap/show.php?classid=1&id=14&style=0&cpage=0&cid=1&bclassid=0","malware"
"starwish.ae","phishing"
"abilitycorpsolutions.com","phishing"
"http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E4%B8%8D%E7%BB%87%E5%B8%83%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"bujhansiresult.net","phishing"
"notification.290867502.update.wellsfargo.com.frem.com","phishing"
"online.citi.com.us.jps.portal.index.do.promo.idspbl.cleaningrange.com.au","phishing"
"howanisian.com","phishing"
"http://www.twoshot.it/wp-content/plugins/cached_data/k1.exe","malware"
"hangarcenter.com.br","phishing"
"http://b19design.com.au/Itau.com.br/Tela/","phishing"
"http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/","malware"
"ahd287ny23cn2ync82ncfj.768x3y47xym347ymc49c.date","phishing"
"http://www.hnyjdw.com/images/?us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index&amp;app=com-d3","phishing"
"http://abbey-bnk-plc.com/international-productssamples/login.htm","phishing"
"http://lol.hanihao.com/if.php?url=http%3A%2F%2Fimg5.imgtn.bdimg.com%2Fit%2Fu%3D2970978032%2C678468009%26fm%3D21%26gp%3D0.jpg","malware"
"http://www.counterdata.com/count.php?page=255406&style=0505024&nbdigits=5","malware"
"redeem-myetherwallet.pw","phishing"
"imagengraficaperu.com","phishing"
"privateinvestdocgg.org","phishing"
"reserve-clan.000webhostapp.com","phishing"
"pianotravel.com","phishing"
"http://update-account-amazo.esoterikalodge.com/update_id_connect/6383b9444c5e68f86e3c2afb186cf93c/","phishing"
"mission-impex.myjino.ru","phishing"
"http://personal.co-operativebank.co.uk.wxtoplks2012uhjkbbgotoriverified22oplrxuvrasjktvwlplrafgoplc.cetraining.com.au/","phishing"
"http://motors.shop.ebay.com-cars-trucks-724527.jnq3.com/?Body%20Type=truck&_dmpt=US_car_truck&_mqf=0&_qfkw=1&_fpos=95616&_lsbx=0&_fspt=0&_flso=0&Make=Toyota&_trksid=p1695235.m724&pid=tac2","phishing"
"http://www2.commonwealth.com.au.sanex.ro/netbank/logon/login.html","phishing"
"http://imgst-dl.meiliworks.com/pic/r/9c/49/0d6ac35c367fbf2ef87680a509e1_400_400.jpeg","malware"
"mrwhippyhire.co.uk","phishing"
"http://www.xpj5988.com/pages/novice/register.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED","malware"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0.id-app7.co.uk/identify-customer=za4v5L5NtXKa1OhPLPljofOMMfxygVsFfTrJi9BFLCRJNUve3Hu3oWzzlfz264pPQPv73N0w47ki7vAWMfP2bZt6UfaURJhMc1R2/","phishing"
"halkbank-mustericekilisi.com","phishing"
"http://www.r7habbomoedas-original.blogspot.com/","phishing"
"http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css","malware"
"http://troikacapital.ru/novovvedeniya_v_polozheniyah_ob_assotsiatsiyah_souzah","malware"
"http://9779.info/%E5%BA%9F%E7%89%A9%E5%88%A9%E7%94%A8%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"cleaningrak.com","phishing"
"rmbplumbingservices.com","phishing"
"mobile.free-fr.le-fr.info","phishing"
"http://3cf.ru/2015/03/04/boeviki-igil-otrezali-golovy-amerikanskomy-jyrnalisty/","malware"
"agtecnlogy.com","phishing"
"ejpjpxozcgutiht5ew7c.maherstcottage.com.au","phishing"
"http://www.martin-busker.de/administrator/help/en-GB/css/Facture/bca94143590b9e1a3bd16fc849c743e4/226b09354611e11a2328dffa870f3a1e/particuliers-45636.php","phishing"
"aabhi.in","phishing"
"http://grasslandhotel.com.vn/index.php/tours/culaochamtours/items/fbtrack.js","malware"
"mysecurefilesviadrop.com","phishing"
"http://9779.info/%E7%93%9C%E5%AD%90%E5%81%9A%E7%9A%84%E6%8B%BC%E8%B4%B4%E7%94%BB/","malware"
"duotriali.com","phishing"
"7aznqtusju.bradul.creatory.org","phishing"
"http://www.pret.im/0a4c38cfadc3ea8064d0218dfb354067/","phishing"
"http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/style.css","malware"
"avoided-payment.com","phishing"
"nurmakisi.com","phishing"
"new-update-checking.com","phishing"
"http://atricor.es/2c0222bff0a734da95e6a26a85987569/","phishing"
"http://www.hsqxx.com/js/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index","phishing"
"tr-ziraattbank.com","phishing"
"http://kidcentral.ge/wp-content/plugins/index.htm","phishing"
"http://grasslandhotel.com.vn/index.php/tours/culaochamtours/items/fbtrack.js","malware"
"http://my.b2b.hc360.com/my/turbine/action/favorites.FavoritesAction/eventsubmit_doAddinfonew/doAddinfonew","malware"
"http://www.mobileclickbradesco.com/cache=12=l/search=links&biw=1200&bih=1&tbm=isch&imgil/","phishing"
"bb-atualiza-claro.ml","phishing"
"d-vinesolutions.co.za","phishing"
"http://www.avocatmanta.ro/includes/css1/ef3b88b754be32bcad24b179df4a64cf/","phishing"
"residence-mgr-bourget.ca","phishing"
"365chang.pw","phishing"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6.id-app7.net/identify-customer=3KyLyRTvbpm4p4sbMbDMB9BBjFAEvNSCrIME51J0yHmtj9885ZKRBDjUuVs4WT1NniP2qiLBWCLwhME9WhH89cEeDQx8G3Rksmcc/","phishing"
"http://turkuazpark.com/language/www%5B1%5D.hsbc.co.uk/www.hsbc.co.uk/IBlogin.html","phishing"
"truejeans.in","phishing"
"crystalmotors.co.ke","phishing"
"blacorindy245.ml","phishing"
"supporlv.beget.tech","phishing"
"deinehardware.eu","phishing"
"facebookmes.com","phishing"
"http://www.biaobang.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3","phishing"
"http://bisaneema.org/wp-content/plugins/easy-media-gallery/includes/js/mootools/easymedia.js?ver=3.9.6","malware"
"cahenry.com","phishing"
"http://www.andboog.com/js/?http:/us.battle.net/login/en/?ref=http:/us.battle.net/d3/en/index&app=com-d3","phishing"
"amazon.de.myamapay.com","phishing"
"http://51xiaowai.cn/member/index_do.php?fmdo=user&dopost=regnew","malware"
"havven.top","phishing"
"cossfood.com","phishing"
"http://us-battle-net-en.ppwow.asia/login/en/login.html","phishing"
"adindacottagesandcabins.com.au","phishing"
"hftgs.com","phishing"
"http://www.xpj5988.com/skin/css/cn.css;jsessionid=A77C20A90C6790855CB2882AD06183ED","malware"
"http://www.mycitystore.in/wp-includes/70187978dca46b3c15d58b15d045a3f0","malware"
"eer-nest.tk","phishing"
"http://www.ilovespeedbumps.com/why-is-simply-extracting-automobile/","malware"
"http://9779.info/%E6%BC%82%E4%BA%AE%E5%A2%99%E7%BA%B8%E8%B4%B4%E7%94%BB/","malware"
"http://mp3-pesnja.com/song/%D1%81%D0%BD%D1%83%D0%BF+%D0%B4%D0%BE%D0%B3+%D0%B2%D0%B8%D0%B3%D1%83+%D0%B2%D0%B8%D0%B3%D1%83+%D0%B2%D0%B8%D0%B3%D1%83","malware"
"webapps.paypal.com.secure.authflow-account.management","phishing"
"faithbreakthroughs.org","phishing"
"longjianindia.com","phishing"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify7.srv-woa1.com/identify-customer=poh95COYIAASbIelMqnG61qgGJzFNYeUws5ec0cblcT2Ikgjpa95SzGovi9nLvYHAg2mqe9wy2RnCVwm9L8hDVXGl2grQypppsgA/","phishing"
"caixa.suporteconsultafgtsinativo2017.com","phishing"
"eosauthority-kyc.com","phishing"
"http://www.thepentecostals.org/images/stories/properties/properties/index.htm","phishing"
"http://9779.info/%E5%BA%9F%E6%97%A7%E6%8A%A5%E7%BA%B8%20%E6%8B%BC%E8%B4%B4%E7%94%BB/","malware"
"http://chinesevie.com/index.php?option=com_weblinks&view=category&id=63&Itemid=60&lang=en","malware"
"http://www.lundoo.com/JS/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3","phishing"
"nexisicurezza.com","phishing"
"http://innoversity.php-dev.in/wp-content/uploads/what1.html","phishing"
"verifyidsecure.info","phishing"
"jakbar.ppg.or.id","phishing"
"fmoroverde.com","phishing"
"http://www.somossur.net/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2","phishing"
"contsmartweb.com.br","phishing"
"nv-acc1.online","phishing"
"http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/","malware"
"katmerciler.com.ng","phishing"
"solution-auftragsdienst-ppal.net","phishing"
"http://www.wavestake.com/_SYS/_ROOT/CADASTRO.ASP","phishing"
"camaraitaguari.go.gov.br","phishing"
"vanessaleeger.net","phishing"
"http://www.bdyey.com/uploadfile/jpg/2014-12/20141224142553689.jpg","malware"
"secur3eaccount-shopsigninapp.info","phishing"
"hinodediamante.com","phishing"
"http://www.fastlettering.com/bing/yahoo/google/","phishing"
"http://www.zzeonda.com/shop/instal/Info.Aspx/Processing.htm","phishing"
"girlhistory.ru","malware"
"pakline.pk","phishing"
"eth55.ethpays99.top","phishing"
"http://www.in3h.com/panel-my-account-configeration-all-limited/panel-my-account-configeration-all-limited/","phishing"
"domowe.star-kom.eu","phishing"
"http://www.711100.com/app/member/main.php?uid=guest&langx=en&page_site=ball","malware"
"rianz.cf","phishing"
"http://pic.chnkid.com/attachment/forum/201106/18/085917ijf3ii3q7oofj5lj.jpg","malware"
"http://9779.info/%E7%A2%8E%E5%B8%83%E5%A4%B4%E5%88%B6%E4%BD%9C%E8%B4%B4%E7%94%BB%E6%95%99%E7%A8%8B/","malware"
"http://9779.info/%E5%85%B3%E4%BA%8E%E5%A4%A9%E6%B0%94%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"http://bjpgqsc.com/jypt/class/?0.html&page=4&showtj=&showhot=&key=","malware"
"http://9779.info/%E6%89%8B%E5%B7%A5%E5%8D%A1%E7%BA%B8%E5%88%BA%E7%8C%AC%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"pronology.com","phishing"
"kendralisum.com","phishing"
"dorjehandicraft.com","phishing"
"sunriseengqatar.com","phishing"
"http://www.psychic-delia.com/wp-content/online.vodafone.co.uk/logon/www.vodafone.com/voda.online/vodafone.html","phishing"
"n07qhvig7soihfjpyrws.littlematchagirl.com.au","phishing"
"silverspurs.net","phishing"
"http://www.anita-gd.com/images/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3","phishing"
"http://www.noithatchauau.vn/ibilewire1/signoct.htm","phishing"
"http://www.youtube.com/embed/9wCygJtW_SQ?rel=0&showinfo=0&autoplay=1","malware"
"denizbank-ensube.com","phishing"
"http://9779.info/%E8%8E%B7%E5%A5%96%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/","malware"
"yah.upajs.co","phishing"
"http://oneink.com.sg/update/us.match.com-login.php","phishing"
"itgins.do","phishing"
"http://inpmall.com/letsmall/bdata/update/handelsbanken/update/secure/banking/handelsbanken/Login.htm","phishing"
"http://s10.cdn.deahu.com/jingyan/image_cluster/2015-04-09/21/6638885_D63F77E2507432CA8BB6827E50B38F23.jpg","malware"
"http://chinesevie.com/index.php?option=com_content&view=article&id=154%3Asi-ma-guang-za-gang&catid=55%3Areading&Itemid=275&lang=en","malware"
"kosiwere.net","phishing"
"liceulogoga.ro","malware"
"http://habbohotelmoedasgratisvipehc.blogspot.com/","phishing"
"findid-icloud.com","phishing"
"maidngl.com","phishing"
"whsca.org.au","phishing"
"vkontact.esy.es","phishing"
"microsoft-office-36563.webnode.com","phishing"
"http://9779.info/%E5%A2%99%E5%A3%81%E8%B4%B4%E7%94%BB%E6%95%88%E6%9E%9C%E5%A4%A7%E5%9B%BE/","malware"
"pumpchasersclothing.bid","phishing"
"jaisadguru.com","phishing"
"enpara-finansbank.com","phishing"
"schedulingintuitens.com","phishing"
"manage.service-mhdpr.gq","phishing"
"indyloyaltyclub.com","phishing"
"asseid919webauthenticsecuremyaccountsappid.com","phishing"
"http://www.habbocreditos4.t83.net/#/hc-y-vip/4553149448","phishing"
"chasebankaccountlogin-com4.xyz","phishing"
"dropdatalines.com","phishing"
"http://9779.info/%E8%8F%A0%E8%90%9D%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"http://pastehtml.com/view/bewrcx40f.html","phishing"
"tokensale.xn--havve-7l1b.com","phishing"
"http://www.doctorbookafy.com/wp-content/web/login/mpp/80e004643167d866e07b808c1c81272b/","phishing"
"http://219.232.244.89/intl/update/error_login.htm","phishing"
"helpaccounts-safety.com","phishing"
"mycyrptto.com","phishing"
"dorpk2sa2i.dayzcy3xae.madpendesign.com.au","phishing"
"d3amdabb.beget.tech","phishing"
"obtimaledecouvertesasses.it","phishing"
"bcpzonaseguraenlinea2.betaviasegurablcp.com","phishing"
"interac.online1.verified.deposit-funds-canada.jaimorishop.id","phishing"
"http://9779.info/%E4%B8%B0%E6%94%B6%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/","malware"
"http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/","malware"
"rdnetworkdesign.co.uk","malware"
"http://9779.info/%E8%8F%A0%E8%90%9D%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"http://9779.info/%E6%A0%91%E5%8F%B6%E7%AE%80%E5%8D%95%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"limerick.ga","phishing"
"embroidery.embroidery.embroidery.ebp-items-offer-now.com","phishing"
"http://manocri.com.sapo.pt/manocri/JOGOS/Jogue%20HABBO%20ONLINE.html","phishing"
"http://www.fgyzx.com/imgefz/?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;stqwbyyamp;ssl=0&amp;dest","phishing"
"kefthymioudevelopment.com","phishing"
"http://www.newstudy.net/community/Web_nList.aspx?acaidx=0&sflag=1&mflag=NOT","malware"
"ela-dagingayam.co.id","phishing"
"http://wangqiao365.com/e/wap/show.php?classid=1&id=14&style=0&cpage=0&cid=1&bclassid=0","malware"
"inovarte.com.mk","phishing"
"http://www.js182.com/app/member/BrowseSport/browse.php?gtype=FT&ptype=S&uid=guest&langx=gb","malware"
"secbusiness101.co.za","phishing"
"https://ebc8e2692153bc2259cf4df61f86fd244d3bfc4b.googledrive.com/host/0Bz5bNbj_C3lhZjZvV1plX3BfYUU/","phishing"
"jawi55v.000webhostapp.com","phishing"
"http://9779.info/%E8%B1%86%E5%AD%90%E5%84%BF%E7%AB%A5%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"http://www.824555.com/cl/js/jquery-ui-1.8.21.custom.min.js?v=ver17.32","malware"
"medium.in.net","phishing"
"transazionericevuta.000webhostapp.com","phishing"
"support-facebooksecurity.ru","phishing"
"standard-gis.com","phishing"
"aktualisieren-ricardo.ch","phishing"
"http://www.altoedu.com/_vin/Live/mod/Outlook_Signin/","phishing"
"securepaypalsubitoit.altervista.org","phishing"
"http://pastehtml.com/view/bg4oyp9ss.html","phishing"
"pfinnovations.com","phishing"
"http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961","malware"
"cms.masukcloud.in","phishing"
"aaradhyaestates.com","phishing"
"newservoppl.it","phishing"
"http://pastehtml.com/view/b5bqpw1a6.html","phishing"
"ss100shop.com","malware"
"onlinegooqlemailalert.com","phishing"
"http://www.jinxiuyuanlin.com/js/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3","phishing"
"http://chinacxyy.com/newscodejs.asp?lm2=199&list=5&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC","malware"
"cpanel.slayerment.tk","phishing"
"http://www.pubyun.com/blog/announce/centos-7-%e4%b8%8b%ef%bc%8c%e5%a6%82%e4%bd%95%e8%ae%be%e7%bd%aedns%e6%9c%8d%e5%8a%a1%e5%99%a8/","malware"
"assurancecoming.cf","phishing"
"http://www.letstalkrealty.org/dHlsZT0iYm9yZGVyLWNvbGxhcHNlOmNvbGxhcHNlO3dpZHRoOjEwMCU7Ij48dHI/1e6370fc990575c97447a0189737488c1679091c5a880faf6fb5e6087eb1b2dc/index/284c3e5d7e11b1d177a917e0317d69f7/","phishing"
"sites-notification-2018.000webhostapp.com","phishing"
"http://pastehtml.com/view/baltzbr7v.html","phishing"
"jiyoungtextile.com","phishing"
"musical-in.woodwind.recorder.offer-dll-items.com","phishing"
"3dyorking.com","phishing"
"sellnowio.com","phishing"
"http://us.battle.net.ok.zzweb.asia/login/en/index.htm","phishing"
"gottawatchit.com","phishing"
"http://www.mercadolivre.com.https.s3.gvirabi.com/jms/mlb/lgz/login/","phishing"
"http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961","malware"
"http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E8%9D%B4%E8%9D%B6/","malware"
"rpgoncode.werules.com","phishing"
"appleid-find-verify.com","phishing"
"telecreditoviabcp.com","phishing"
"casinoasia.org","phishing"
"malloree.com","phishing"
"http://player.polyv.net/videos/3ee850a192d81e2c58f65f9ff5eb0f32_3.swf","malware"
"hillpaplow.com","phishing"
"mostanude.890m.com","phishing"
"foodiepeeps.com","phishing"
"http://9779.info/%E8%93%9D%E8%89%B2%E6%B5%B7%E6%B4%8B%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"http://abccbraganca.com.br/wp-content/themes/FactoryWP/javascript/cache/","phishing"
"http://9779.info/%E5%B9%BC%E5%84%BF%E7%AE%80%E5%8D%95%E7%B2%98%E8%B4%B4%E7%94%BB%E6%B3%95/","malware"
"hollywoodmodelingacademy.com","phishing"
"deecun.id","phishing"
"encuentrodemusicos.com","phishing"
"http://img15.artxun.com/sdc/oldimg/9aa2/9aa2b57757f32c9682701e565e34d67e.jpg","malware"
"j831675.myjino.ru","phishing"
"http://huaphone.net/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3","phishing"
"mariamuller.com.br","phishing"
"abpressclub.com","phishing"
"phongchitt.com","malware"
"http://zaggel.nl/images_library/frmvsa.php","phishing"
